subLink,word,type,level
1582,condition_1,condition,noun,b1
1583,contract_1,contract,noun,b2
1584,convene,convene,verb,c2
1585,copier,copier,noun,b2
1586,covering-letter,covering letter,noun,b2
1587,co-worker,co-worker,noun,b2
1588,creative_1,creative,adjective,a2
1589,cv,CV,noun,b1
1590,danger-money,danger money,noun,c2
1591,dangerous,dangerous,adjective,a1
1592,demanding,demanding,adjective,b2
1593,department,department,noun,a2
1594,desk,desk,noun,a1
1595,diary,diary,noun,a2
1596,discipline_1,discipline,noun,b2
1597,discrimination,discrimination,noun,c1
1598,easy_1,easy,adjective,a1
1599,employee,employee,noun,a2
1600,employer,employer,noun,a2
1601,exciting,exciting,adjective,a1
1602,exhausting,exhausting,adjective,b2
1603,exit-interview,exit interview,noun,c2
1604,experience_1,experience,noun,a2
1605,exploit_1,exploit,verb,b2
1606,file_1,file,noun,b1
1607,filing-cabinet,filing cabinet,noun,c1
1608,follow-up_1,follow up,phrasal verb,c1
1609,grill_2,grill,verb,c2
1610,gruelling,gruelling,adjective,c2
1611,hard_1,hard,adjective,a1
1612,hazard-pay,hazard pay,noun,c2
1613,hectic,hectic,adjective,c1
1614,hire_1,hire,verb,b1
1615,hold_1,hold,verb,b1
1616,hot-desk_1,hot desk,noun,c2
1617,industry,industry,noun,a2
1618,innovative,innovative,adjective,b2
1619,intellectual_1,intellectual,adjective,b2
1620,intensive,intensive,adjective,c1
1621,intermittent,intermittent,adjective,c2
1622,intern_2,intern,noun,c1
1623,internship,internship,noun,c1
1624,interview_1,interview,noun,a1
1625,interview_2,interview,verb,a1
1626,interviewee,interviewee,noun,c1
1627,interviewer,interviewer,noun,a2
1628,in-tray,in tray,noun,c2
1629,job_1,job,noun,a1
1630,job-description,job description,noun,b2
1631,job-hunt,job-hunt,verb,c1
1632,job-security,job security,noun,b1
1633,labor_1,labor,noun,b2
1634,labor-union,labor union,noun,b1
1635,labour_1,labour,noun,b2
1636,labour-intensive,labour-intensive,adjective,c2
1637,leave_2,leave,noun,b2
1638,light_2,light,adjective,b1
1639,living-wage,living wage,noun,c1
1640,lock-out,lock out,phrasal verb,c2
1641,lockout,lockout,noun,c2
1642,low-paid,low-paid,adjective,b2
1643,lunch-hour,lunch hour,noun,b1
1644,manage,manage,verb,a2
1645,meet_1,meet,verb,a1
1646,meeting,meeting,noun,a1
1647,menial_1,menial,adjective,c2
1648,minimum-wage,minimum wage,noun,c1
1649,minute1_1,minute,noun,c2
1650,monotonous,monotonous,adjective,c1
1651,multi-skilling,multi-skilling,noun,c1
1652,multitask,multitask,verb,c1
1653,off_1,off,adverb,a2
1654,off-duty,off-duty,adjective,b2
1655,office,office,noun,a1
1656,one-on-one,one-on-one,adjective,c1
1657,one-to-one_1,one-to-one,adjective,c1
1658,duty,on/off duty,idiom,b2
1659,out-tray,out tray,noun,c2
1660,overtime,overtime,noun,c1
1661,painstaking,painstaking,adjective,c2
1662,pay_2,pay,noun,a2
1663,pay-as-you-earn,pay as you earn,noun,c2
1664,paye,PAYE,abbreviation,c2
1665,pay-gap,pay gap,noun,c1
1666,pencil-in,pencil in,phrasal verb,c2
1667,pension1_1,pension,noun,b2
1668,pension-off,pension off,phrasal verb,c2
1669,photocopier,photocopier,noun,b2
1670,physical_1,physical,adjective,a2
1671,picket_1,picket,noun,c2
1672,picket_2,picket,verb,c2
1673,placement,placement,noun,b2
1674,position_1,position,noun,b2
1675,post_2,post,noun,b2
1676,postpone,postpone,verb,c1
1677,postponement,postponement,noun,c1
1678,professional_1,professional,adjective,b1
1679,qualification,qualification,noun,b1
1680,qualified,qualified,adjective,b1
1681,question_2,question,verb,a2
1682,quorum,quorum,noun,c2
1683,reception,reception,noun,a2
1684,recruit_1,recruit,verb,b2
1685,redundancy,redundancy,noun,c1
1686,redundant,redundant,adjective,c1
1687,referee_1,referee,noun,c1
1688,reference_1,reference,noun,b2
1689,resign,resign,verb,b2
1690,resignation,resignation,noun,c1
1691,rewarding,rewarding,adjective,b2
1692,resume_2,résumé,noun,c1
1693,sabbatical,sabbatical,noun,c2
1694,sack_1,sack,verb,c1
1695,sacking,sacking,noun,c1
1696,salary,salary,noun,a2
1697,satisfying,satisfying,adjective,b2
1698,schedule_1,schedule,noun,a2
1699,schedule_2,schedule,verb,b2
1700,shoddy,shoddy,adjective,c2
1701,sick-day,sick day,noun,c1
1702,sick-leave,sick leave,noun,c1
1703,skive,skive,verb,c2
1704,solitary_1,solitary,adjective,c1
1705,stimulating,stimulating,adjective,c1
1706,stressful,stressful,adjective,b1
1707,strike_1,strike,verb,b2
1708,strike_2,strike,noun,b2
1709,supervisor,supervisor,noun,c1
1710,supervisory,supervisory,adjective,c2
1711,sweatshop,sweatshop,noun,c2
1712,table_2,table,verb,c2
1713,target_1,target,noun,a2
1714,task_1,task,noun,a2
1715,taxing,taxing,adjective,c2
1716,tedious,tedious,adjective,c1
1717,tiring,tiring,adjective,b2
1718,trade-union,trade union,noun,b1
1719,underemployed,underemployed,adjective,c1
1720,unfinished,unfinished,adjective,b2
1721,union,union,noun,b1
1722,vacancy,vacancy,noun,c1
1723,wage-gap,wage gap,noun,c1
1724,wage-slave,wage slave,noun,c1
1725,water-cooler,water cooler,noun,c2
1726,wfh,WFH,abbreviation,c2
1727,work_1,work,verb,a1
1728,work_2,work,noun,a1
1729,workday,workday,noun,b1
1730,worker,worker,noun,a1
1731,work-experience,work experience,noun,b1
1732,workforce,workforce,noun,b2
1733,home_1,work from home,idiom,b1
1734,workload,workload,noun,c1
1735,workplace,workplace,noun,b2
1736,zero-hours,zero-hours,adjective,c2
