subLink,word,type,level
1564,mortification,mortification,noun,c2
1565,mortify,mortify,verb,c2
1566,mortifying,mortifying,adjective,c2
1567,mourn,mourn,verb,c2
1568,mournful,mournful,adjective,c2
1569,munchies,munchies,noun,c2
1570,nail-biting,nail-biting,adjective,c2
1571,nerve_1,nerve,noun,b2
1572,nervous,nervous,adjective,a2
1573,nervy,nervy,adjective,c2
1574,nettle_2,nettle,verb,c2
1575,neurosis,neurosis,noun,c2
1576,nuts,nuts,adjective,c2
1577,offend,offend,verb,b2
1578,ok_2,OK,adjective,a1
1579,top_1,on top of the world,idiom,c1
1580,conscience,on your conscience,idiom,c2
1581,open-mouthed,open-mouthed,adjective,c2
1582,outrage_1,outrage,noun,c1
1583,outrage_2,outrage,verb,c1
1584,overawe,overawe,verb,c2
1585,overawed,overawed,adjective,c2
1586,overexcited,overexcited,adjective,c1
1587,overheated,overheated,adjective,c2
1588,overjoyed,overjoyed,adjective,c1
1589,overprotective,overprotective,adjective,c2
1590,moon_1,over the moon,idiom,c1
1591,overtired,overtired,adjective,c2
1592,overwrought,overwrought,adjective,c2
1593,pain_1,pain,noun,a2
1594,painful,painful,adjective,b1
1595,palpitate,palpitate,verb,c2
1596,panic_2,panic,verb,b2
1597,paranoia,paranoia,noun,c2
1598,parched,parched,adjective,c2
1599,passion,passion,noun,b1
1600,passionate,passionate,adjective,b2
1601,peckish,peckish,adjective,c2
1602,pessimism,pessimism,noun,b2
1603,pessimist,pessimist,noun,b2
1604,petrified,petrified,adjective,c2
1605,petrify,petrify,verb,c2
1606,phobia,phobia,noun,b1
1607,pig_2,pig,verb,c1
1608,pine_2,pine,verb,c2
1609,pique_1,pique,noun,c2
1610,pity_1,pity,noun,c1
1611,pity_2,pity,verb,b2
1612,plaintive,plaintive,adjective,c2
1613,pleased,pleased,adjective,a2
1614,pleasure,pleasure,noun,b1
1615,poignancy,poignancy,noun,c2
1616,poignant,poignant,adjective,c2
1617,poleaxe,poleaxe,verb,c2
1618,ponderous,ponderous,adjective,c2
1619,pop_3,pop,verb,c2
1620,pop-eyed,pop-eyed,adjective,c2
1621,predictable,predictable,adjective,c1
1622,prickle_1,prickle,verb,c2
1623,protective,protective,adjective,c1
1624,proud_1,proud,adjective,b1
1625,provocation,provocation,noun,c2
1626,provocative,provocative,adjective,c1
1627,provoke,provoke,verb,c1
1628,psyched,psyched,adjective,c2
1629,heartstrings,"pull, tug, etc. at somebody's heartstrings",idiom,c2
1630,pump-up,pump up,phrasal verb,c2
1631,puppy-love,puppy love,noun,c2
1632,push_1,push,verb,c1
1633,spot_1,put somebody on the spot,idiom,c2
1634,quail_2,quail,verb,c2
1635,quake_1,quake,verb,c2
1636,quarrel_1,quarrel,noun,c2
1637,queasy,queasy,adjective,c2
1638,quench,quench,verb,c2
1639,querulous,querulous,adjective,c2
1640,quick-tempered,quick-tempered,adjective,c2
1641,race_2,race,verb,c2
1642,radiance,radiance,noun,c2
1643,radiant,radiant,adjective,c2
1644,rage_1,rage,noun,c1
1645,rage_2,rage,verb,c2
1646,rail_2,rail,verb,c2
1647,rankle,rankle,verb,c2
1648,rant_1,rant,verb,c2
1649,rave_1,rant and rave,idiom,c2
1650,rantings,rantings,noun,c2
1651,rapt,rapt,adjective,c2
1652,rattle_1,rattle,verb,c2
1653,ratty,ratty,adjective,c2
1654,rave_1,rave,verb,c2
1655,ravenous,ravenous,adjective,c2
1656,recluse,recluse,noun,c2
1657,reclusive,reclusive,adjective,c2
1658,recoil_1,recoil,verb,c2
1659,red_1,red,adjective,a2
1660,red-faced,red-faced,adjective,b1
1661,regret_2,regret,noun,b2
1662,regretful,regretful,adjective,c2
1663,rejoicing,rejoicing,noun,c2
1664,relief,relief,noun,b2
1665,relieved,relieved,adjective,b2
1666,repel,repel,verb,c2
1667,repetitive,repetitive,adjective,b2
1668,reproach_2,reproach,verb,c2
1669,repugnance,repugnance,noun,c2
1670,repugnant,repugnant,adjective,c2
1671,repulse,repulse,verb,c2
1672,requite,requite,verb,c2
1673,resent,resent,verb,c1
1674,resentful,resentful,adjective,c1
1675,resentment,resentment,noun,c1
1676,retiring,retiring,adjective,c2
1677,revolt_2,revolt,verb,c2
1678,revulsion,revulsion,noun,c2
1679,rile,rile,verb,c2
1680,rip-into,rip into,phrasal verb,c2
1681,rivet_2,rivet,verb,c2
1682,roast_1,roast,verb,c2
1683,round-eyed,round-eyed,adjective,c2
1684,rouse,rouse,verb,c2
1685,routine_1,routine,noun,b1
1686,routine_2,routine,adjective,b2
1687,row2_1,row,noun,c2
1688,rueful,rueful,adjective,c2
1689,rut,rut,noun,c2
1690,sad_1,sad,adjective,a1
1691,sadden,sadden,verb,c2
1692,sadly,sadly,adverb,a2
1693,sadness,sadness,noun,b1
1694,satisfied,satisfied,adjective,b2
1695,satisfy,satisfy,verb,b2
1696,scare_2,scare,noun,b2
1697,scared,scared,adjective,a2
1698,scene,scene,noun,c2
1699,scoff,scoff,verb,c2
1700,scream_1,scream,verb,b2
1701,secure_2,secure,adjective,b2
1702,security,security,noun,b2
1703,red_2,see red,idiom,c2
1704,seethe,seethe,verb,c2
1705,self-conscious,self-conscious,adjective,c1
1706,self-effacement,self-effacement,noun,c2
1707,self-effacing,self-effacing,adjective,c2
1708,self-esteem,self-esteem,noun,c1
1709,self-fulfilment,self-fulfilment,noun,c2
1710,self-loathing,self-loathing,noun,c2
1711,self-satisfaction,self-satisfaction,noun,c2
1712,self-satisfied,self-satisfied,adjective,c2
1713,sensation,sensation,noun,c1
1714,sensational,sensational,adjective,c1
1715,sentiment,sentiment,noun,c1
1716,sentimental,sentimental,adjective,c1
1717,sepulchral,sepulchral,adjective,c2
1718,seraphic,seraphic,adjective,c2
1719,shake_1,shake,verb,b2
1720,shake_1,shake in your boots/shoes,idiom,c2
1721,shaken,shaken,adjective,c1
1722,shame_1,shame,noun,b2
1723,shamefaced,shamefaced,adjective,c2
1724,shameful,shameful,adjective,c2
1725,shaming,shaming,adjective,c2
1726,shattered,shattered,adjective,c1
1727,sheepish,sheepish,adjective,c2
1728,shirty,shirty,adjective,c2
1729,shiver_1,shiver,verb,c1
1730,shock_2,shock,verb,b2
1731,short-fused,short-fused,adjective,c2
1732,short-tempered,short-tempered,adjective,c2
1733,shriek_1,shriek,verb,c2
1734,shriek_2,shriek,noun,c2
1735,shrink_1,shrink,verb,c2
1736,shudder_1,shudder,verb,c2
1737,shy_1,shy,adjective,b1
1738,sick_1,sick at heart,idiom,c2
1739,sickness,sickness,noun,c2
1740,sigh_1,sigh,verb,c1
1741,slake,slake,verb,c2
1742,smile_1,smile,verb,a2
1743,smile_2,smile,noun,a2
1744,ear,smile/grin/beam from ear to ear,idiom,c2
1745,smirk_1,smirk,verb,c2
1746,smirk_2,smirk,noun,c2
1747,smitten_1,smitten,adjective,c2
1748,smize_1,smize,verb,c2
1749,smize_2,smize,noun,c2
1750,smother,smother,verb,c2
1751,snap_1,snap,verb,c2
1752,snarf,snarf,verb,c2
1753,snarl_1,snarl,verb,c2
1754,solitary_1,solitary,adjective,c1
1755,solitude,solitude,noun,c2
1756,sombre,sombre,adjective,c2
1757,blood_1,somebody’s blood is up,idiom,c2
1758,face_1,somebody’s face is like thunder,idiom,c2
1759,heart_1,somebody’s heart is in their mouth,idiom,c2
1760,heart_1,somebody’s heart leaps,idiom,c2
1761,boggle,something boggles the mind,idiom,c2
1762,sore_1,sore,adjective,c2
1763,sorrow_1,sorrow,noun,c1
1764,sorrowful,sorrowful,adjective,c2
1765,sorry_1,sorry,adjective,a1
1766,soulful,soulful,adjective,c2
1767,speechless,speechless,adjective,c1
1768,spent_1,spent,adjective,c2
1769,spiky,spiky,adjective,c2
1770,spineless,spineless,adjective,c2
1771,spit_1,spit,verb,c2
1772,splenetic,splenetic,adjective,c2
1773,spook_2,spook,verb,c2
1774,square_1,square,adjective,c2
1775,stagger_2,stagger,verb,c2
1776,staggered,staggered,adjective,c2
1777,staid,staid,adjective,c2
1778,start_1,start,verb,c2
1779,startle,startle,verb,c2
1780,startled,startled,adjective,c2
1781,static_2,static,noun,c2
1782,the-heebie-jeebies,the heebie-jeebies,noun,c2
1783,the-willies,the willies,noun,c2
1784,steal_1,steal somebody’s heart,idiom,c2
1785,steaming_1,steaming,adjective,c2
1786,stimulate,stimulate,verb,c1
1787,sting_1,sting,verb,c2
1788,stir_1,stir,verb,c2
1789,stir_1,stir the blood,idiom,c2
1790,stoked,stoked,adjective,c2
1791,stoke-up,stoke up,phrasal verb,c2
1792,track_1,stop/halt somebody in their tracks,idiom,c2
1793,storm_2,storm,verb,c2
1794,stormy,stormy,adjective,c2
1795,stress_1,stress,noun,a2
1796,stress_2,stress,verb,b2
1797,stressed,stressed,adjective,b1
1798,strife,strife,noun,c2
1799,string-along,string along,phrasal verb,c2
1800,strung-up,strung up,adjective,c2
1801,stuff_2,stuff,verb,c2
1802,stuffed,stuffed,adjective,c2
1803,stuffy,stuffy,adjective,c2
1804,stun,stun,verb,c1
1805,stupefaction,stupefaction,noun,c2
1806,stupefy,stupefy,verb,c2
1807,subdued,subdued,adjective,c2
1808,suburban,suburban,adjective,c2
1809,sulk_1,sulk,verb,c2
1810,sulk_2,sulk,noun,c2
1811,sulky,sulky,adjective,c2
1812,sunny,sunny,adjective,c1
1813,surprise_1,surprise,noun,a2
1814,surprise_2,surprise,verb,a2
1815,surprised,surprised,adjective,a2
1816,surprising,surprising,adjective,a2
1817,sweep_1,sweep somebody off their feet,idiom,c2
1818,switched-on,switched on,adjective,c2
1819,swoon_1,swoon,verb,c2
1820,take-aback,take aback,phrasal verb,c2
1821,tantrum,tantrum,noun,c2
1822,tease_1,tease,verb,b2
1823,teed-off,teed off,adjective,c2
1824,tee-off,tee off,phrasal verb,c2
1825,temper_1,temper,noun,b2
1826,temperamental,temperamental,adjective,c2
1827,tense_1,tense,adjective,c1
1828,terrible,terrible,adjective,a1
1829,terrify,terrify,verb,b2
1830,terrifying,terrifying,adjective,b2
1831,terror,terror,noun,b2
1832,tetchy,tetchy,adjective,c2
1833,thankful,thankful,adjective,c1
1834,feel-good,the feel-good factor,idiom,c2
1835,thirst_1,thirst,noun,b2
1836,thirsty,thirsty,adjective,a1
1837,thrill_1,thrill,noun,b2
1838,thrill_2,thrill,verb,b2
1839,thrilled,thrilled,adjective,c1
1840,throw_1,throw,verb,c2
1841,thunderous,thunderous,adjective,c2
1842,thunderstruck,thunderstruck,adjective,c2
1843,tight_1,tight,adjective,c2
1844,tight-lipped,tight-lipped,adjective,c2
1845,tirade,tirade,noun,c2
1846,tire_1,tire,verb,c2
1847,tired,tired,adjective,a1
1848,tiredness,tiredness,noun,b1
1849,togetherness,togetherness,noun,c2
1850,tongue-tied,tongue-tied,adjective,c2
1851,torrid,torrid,adjective,c2
1852,torture_1,torture,noun,c1
1853,torture_2,torture,verb,c1
1854,tortured,tortured,adjective,c2
1855,tragic,tragic,adjective,b2
1856,tremble_1,tremble,verb,c1
1857,tremor,tremor,noun,c2
1858,tremulous,tremulous,adjective,c2
1859,trepidation,trepidation,noun,c2
1860,trigger_1,trigger,verb,c2
1861,trippy,trippy,adjective,c2
1862,trouble_1,trouble,noun,b1
1863,truculence,truculence,noun,c2
1864,truculent,truculent,adjective,c2
1865,twinkle_2,twinkle,noun,c2
1866,twitchy,twitchy,adjective,c2
1867,uncomfortable,uncomfortable,adjective,b2
1868,unconcerned,unconcerned,adjective,c1
1869,unconsolable,unconsolable,adjective,c2
1870,underfed,underfed,adjective,c2
1871,unease,unease,noun,c2
1872,uneasy,uneasy,adjective,c1
1873,unhappiness,unhappiness,noun,b1
1874,unhappy,unhappy,adjective,a2
1875,uninterested,uninterested,adjective,b2
1876,unnerve,unnerve,verb,c2
1877,unnerving,unnerving,adjective,c2
1878,unrequited,unrequited,adjective,c2
1879,up_3,up,adjective,c2
1880,uplifted,uplifted,adjective,c2
1881,upset_1,upset,adjective,b1
1882,upset_2,upset,verb,b1
1883,upsetting,upsetting,adjective,b2
1884,uptight,uptight,adjective,c2
1885,vexed,vexed,adjective,c2
1886,wail_1,wail,verb,c2
1887,walk_1,walk tall,idiom,c2
1888,wearing,wearing,adjective,c2
1889,wearisome,wearisome,adjective,c2
1890,wear-out,wear out,phrasal verb,c2
1891,weary_1,weary,adjective,c2
1892,weep_1,weep,verb,c1
1893,weepy_1,weepy,adjective,c2
1894,whacked,whacked,adjective,c2
1895,whip-up,whip up,phrasal verb,c2
1896,whirl_1,whirl,verb,c2
1897,whoop_2,whoop,verb,c2
1898,wide-eyed,wide-eyed,adjective,c2
1899,wilt,wilt,verb,c2
1900,win_1,win somebody’s heart,idiom,c2
1901,wiped-out,wiped out,adjective,c2
1902,wired_1,wired,adjective,c2
1903,bated,with bated breath,idiom,c2
1904,woebegone,woebegone,adjective,c2
1905,woeful,woeful,adjective,c2
1906,wolf_2,wolf,verb,c2
1907,wonder_2,wonder,noun,b1
1908,wonderful,wonderful,adjective,b1
1909,wonderment,wonderment,noun,c2
1910,woo,woo,verb,c2
1911,worked-up,worked up,adjective,c2
1912,work-off,work off,phrasal verb,c2
1913,worn_1,worn,adjective,c2
1914,worn-out,worn out,adjective,c1
1915,worried,worried,adjective,a2
1916,worry_1,worry,verb,a2
1917,worry_2,worry,noun,b1
1918,worship_1,worship,noun,c1
1919,worship_2,worship,verb,c1
1920,wretched,wretched,adjective,c2
1921,wry,wry,adjective,c2
1922,abort,abort,verb,c2
1923,abortion,abortion,noun,c1
1924,adolescence,adolescence,noun,c1
1925,adolescent_1,adolescent,noun,c1
1926,adolescent_2,adolescent,adjective,b2
1927,adopt,adopt,verb,b2
1928,adoption,adoption,noun,c1
1929,adoptive,adoptive,adjective,c1
1930,adult_1,adult,noun,a1
1931,adulthood,adulthood,noun,b2
1932,adulting,adulting,noun,c2
1933,afterbirth,afterbirth,noun,c2
1934,aged,aged,adjective,c1
1935,ageless,ageless,adjective,c2
1936,alzheimer-s,Alzheimer’s,noun,c2
1937,anniversary,anniversary,noun,b2
1938,antenatal,antenatal,adjective,c2
1939,arranged-marriage,arranged marriage,noun,b2
1940,arthritis,arthritis,noun,c2
1941,ash_1,ash,noun,c2
1942,childhood,a/somebody’s second childhood,idiom,c2
1943,assisted-dying,assisted dying,noun,c2
1944,rest_1,at rest,idiom,c2
1945,au-pair,au pair,noun,c1
1946,autopsy,autopsy,noun,c2
1947,baby_1,baby,noun,a1
1948,baby-blues,baby blues,noun,c2
1949,baby-buggy,baby buggy,noun,c2
1950,baby-faced,baby-faced,adjective,c1
1951,babyhood,babyhood,noun,c1
1952,babysit,babysit,verb,b2
1953,babysitter,babysitter,noun,b2
1954,babysitting,babysitting,noun,b2
1955,bachelor,bachelor,noun,c2
1956,bachelorette,bachelorette,noun,c2
1957,bachelorette-party,bachelorette party,noun,c2
1958,bachelorhood,bachelorhood,noun,c2
1959,bachelor-party,bachelor party,noun,c2
1960,expect,be expecting (a baby/child),idiom,a2
1961,best-man,best man,noun,c1
1962,best-woman,best woman,noun,c1
1963,child,be with child,idiom,c2
1964,bier,bier,noun,c2
1965,bigamous,bigamous,adjective,c2
1966,birth,birth,noun,a2
1967,birth-father,birth father,noun,c1
1968,birthing,birthing,noun,c2
1969,birth-mother,birth mother,noun,c1
1970,birthweight,birthweight,noun,c2
1971,born_1,born,verb,a1
1972,bottle_1,bottle,noun,b2
1973,bottle-feed,bottle-feed,verb,c1
1974,boy_1,boy,noun,a1
1975,boyhood,boyhood,noun,c1
1976,breadwinner,breadwinner,noun,c1
1977,break_1,break,verb,c2
1978,breastfeed,breastfeed,verb,c1
1979,breech-birth,breech birth,noun,c2
1980,bridal,bridal,adjective,c2
1981,bride,bride,noun,b1
1982,bridegroom,bridegroom,noun,b2
1983,bridesmaid,bridesmaid,noun,b2
1984,bring-up,bring up,phrasal verb,b2
1985,buggy_1,buggy,noun,c2
1986,burial,burial,noun,c1
1987,burial-ground,burial ground,noun,c2
1988,bury,bury,verb,b1
1989,cadaver,cadaver,noun,c2
1990,care_1,care,noun,a2
1991,care-home,care home,noun,c1
1992,carry_1,carry,verb,c2
1993,carrycot,carrycot,noun,c2
1994,casket,casket,noun,c2
1995,catacombs,catacombs,noun,c2
1996,catafalque,catafalque,noun,c2
1997,cemetery,cemetery,noun,c1
1998,centenarian,centenarian,noun,c2
1999,ceremony,ceremony,noun,b1
2000,certificate_1,certificate,noun,b2
2001,cesarean_1,cesarean,noun,c2
2002,cesarian_1,cesarian,noun,c2
2003,chapel-of-rest,chapel of rest,noun,c2
2004,child,child,noun,a1
2005,childbearing,childbearing,noun,c2
2006,childbirth,childbirth,noun,b2
2007,childcare,childcare,noun,b2
2008,childhood,childhood,noun,b1
2009,childish,childish,adjective,b2
2010,childminder,childminder,noun,c1
2011,childproof,childproof,adjective,c2
2012,civil-marriage,civil marriage,noun,c1
2013,civil-partnership,civil partnership,noun,c1
2014,coddle,coddle,verb,c2
2015,coffin,coffin,noun,c1
2016,committal,committal,noun,c2
2017,conceive,conceive,verb,c1
2018,conception,conception,noun,c1
2019,confetti,confetti,noun,c2
2020,confinement,confinement,noun,c2
2021,conjugal,conjugal,adjective,c2
2022,connubial,connubial,adjective,c2
2023,consummate2,consummate,verb,c2
2024,consummation,consummation,noun,c2
2025,contraction,contraction,noun,c2
2026,co-parent_1,co-parent,noun,c1
2027,co-parent_2,co-parent,verb,c1
2028,co-parenting,co-parenting,noun,c1
2029,corpse,corpse,noun,c2
2030,cot,cot,noun,c1
2031,cradle_1,cradle,noun,c1
2032,crawl_1,crawl,verb,c1
2033,cremains,cremains,noun,c2
2034,cremate,cremate,verb,c2
2035,cremation,cremation,noun,c2
2036,crematorium,crematorium,noun,c2
2037,crib_1,crib,noun,c1
2038,creche,crèche,noun,c2
2039,curfew,curfew,noun,c1
2040,day-nursery,day nursery,noun,c1
2041,dead_1,dead,adjective,a2
2042,death,death,noun,a2
2043,deceased,deceased,adjective,c2
2044,deliver,deliver,verb,c2
2045,delivery,delivery,noun,c2
2046,dementia,dementia,noun,c2
2047,departed,departed,adjective,c2
2048,depart,depart this life,idiom,c2
2049,dependant,dependant,noun,c2
2050,diamond-wedding,diamond wedding,noun,c2
2051,diaper,diaper,noun,c1
2052,diaper-rash,diaper rash,noun,c2
2053,die_1,die,verb,a1
2054,discipline_2,discipline,verb,c2
2055,doddering,doddering,adjective,c2
2056,dotage,dotage,noun,c2
2057,doula,doula,noun,c2
2058,dowry,dowry,noun,c2
2059,dummy_1,dummy,noun,c2
2060,elder_1,elder,adjective,c1
2061,elder_2,elder,noun,c1
2062,elderly,elderly,adjective,b2
2063,engaged,engaged,adjective,b1
2064,engagement,engagement,noun,c1
2065,engagement-ring,engagement ring,noun,c1
2066,epitaph,epitaph,noun,c2
2067,extramarital,extramarital,adjective,c2
2068,family_1,family,noun,a1
2069,father_1,father,noun,a1
2070,fatherhood,fatherhood,noun,c1
2071,feed_2,feed,noun,b2
2072,fiance,fiancé,noun,c1
2073,fiancee,fiancée,noun,c1
2074,forceps,forceps,noun,c2
2075,foster_1,foster,verb,c1
2076,fresh-faced,fresh-faced,adjective,c2
2077,full-term,full-term,adjective,c2
2078,funeral,funeral,noun,c1
2079,funeral-director,funeral director,noun,c2
2080,gawky,gawky,adjective,c2
2081,geriatric_1,geriatric,noun,c2
2082,geriatric_2,geriatric,adjective,c2
2083,gerontology,gerontology,noun,c2
2084,hitch_1,get hitched,idiom,c2
2085,girl,girl,noun,a1
2086,girlhood,girlhood,noun,c1
2087,give-away,give away,phrasal verb,c2
2088,godparent,godparent,noun,c2
2089,golden-wedding,golden wedding,noun,c2
2090,aisle,go/walk down the aisle,idiom,c2
2091,grave1_1,grave,noun,c1
2092,gravestone,gravestone,noun,c2
2093,graveyard,graveyard,noun,c1
2094,gray_1,gray,adjective,a1
2095,grey_1,grey,adjective,a1
2096,grey_3,grey,verb,b2
2097,groom_2,groom,noun,b2
2098,groomsman,groomsman,noun,c2
2099,ground_2,ground,verb,c2
2100,growing-pains,growing pains,noun,c2
2101,grow-into,grow into,phrasal verb,c2
2102,grown-up1,grown-up,adjective,b2
2103,grown-up2,grown-up,noun,b2
2104,grow-out-of,grow out of,phrasal verb,c1
2105,grow-up,grow up,phrasal verb,a1
2106,guardian,guardian,noun,c2
2107,hearse,hearse,noun,c2
2108,hen-party,hen party,noun,c2
2109,homeschool,homeschool,verb,c1
2110,homeschooling,homeschooling,noun,c1
2111,honeymoon_1,honeymoon,noun,b2
2112,housewife,housewife,noun,b1
2113,immature,immature,adjective,b2
2114,incubator,incubator,noun,c2
2115,induce,induce,verb,c2
2116,induction,induction,noun,c2
2117,infancy,infancy,noun,c1
2118,infant_1,infant,noun,c1
2119,infirm,infirm,adjective,c2
2120,ingenue,ingénue,noun,c2
2121,innocent_1,innocent,adjective,b2
2122,inter_1,inter,verb,c2
2123,interment,interment,noun,c2
2124,juvenile_1,juvenile,adjective,c1
2125,kid_1,kid,noun,a2
2126,labor_1,labor,noun,c2
2127,labour_1,labour,noun,c2
2128,lad,lad,noun,c1
2129,lass,lass,noun,c2
2130,lone-parent,lone parent,noun,c2
2131,lone-parent-family,lone-parent family,noun,c2
2132,love-match,love match,noun,c2
2133,lullaby,lullaby,noun,c2
2134,lying-in,lying-in,noun,c2
2135,maid-of-honour,maid of honour,noun,c2
2136,man_1,man,noun,a1
2137,manhood,manhood,noun,c2
2138,marital,marital,adjective,c1
2139,marriage,marriage,noun,b1
2140,marriageable,marriageable,adjective,c2
2141,marriage-counselling,marriage counselling,noun,c2
2142,marriage-guidance,marriage guidance,noun,c2
2143,marriage-lines,marriage lines,noun,c2
2144,marriage-of-convenience,marriage of convenience,noun,c2
2145,married,married,adjective,a1
2146,marry,marry,verb,a2
2147,match_1,match,noun,c2
2148,maternity-leave,maternity leave,noun,c1
2149,matrimonial,matrimonial,adjective,c2
2150,matrimony,matrimony,noun,c2
2151,matronly,matronly,adjective,c2
2152,maturation,maturation,noun,c2
2153,mature_1,mature,adjective,c1
2154,mature_2,mature,verb,c1
2155,maturity,maturity,noun,c1
2156,mausoleum,mausoleum,noun,c2
2157,menopausal,menopausal,adjective,c2
2158,menopause,menopause,noun,c2
2159,middle-age,middle age,noun,b2
2160,middle-aged,middle-aged,adjective,b2
2161,middle-age-spread,middle-age spread,noun,c2
2162,midlife,midlife,noun,c2
2163,midlife-crisis,midlife crisis,noun,c2
2164,midwife,midwife,noun,c2
2165,minor_2,minor,noun,c2
2166,miscarriage,miscarriage,noun,c2
2167,miscarry,miscarry,verb,c2
2168,mollycoddle,mollycoddle,verb,c2
2169,morgue,morgue,noun,c2
2170,morning-sickness,morning sickness,noun,c2
2171,mortal_1,mortal,adjective,c2
2172,mortician,mortician,noun,c2
2173,mortuary,mortuary,noun,c2
2174,mother_1,mother,noun,a1
2175,motherhood,motherhood,noun,c1
2176,mothering,mothering,noun,c2
2177,mother-to-be,mother-to-be,noun,c2
2178,mourner,mourner,noun,c2
2179,mummify,mummify,verb,c2
2180,naive,naive,adjective,c1
2181,nanny,nanny,noun,c1
2182,nappy,nappy,noun,c1
2183,nappy-rash,nappy rash,noun,c2
2184,natal,natal,adjective,c2
2185,natural-childbirth,natural childbirth,noun,c1
2186,neonate,neonate,noun,c2
2187,newborn,newborn,adjective,c1
2188,newly-wed_1,newly-wed,noun,c2
2189,newly-wed_2,newly-wed,adjective,c2
2190,nuclear-family,nuclear family,noun,c1
2191,nuptial,nuptial,adjective,c2
2192,nuptials,nuptials,noun,c2
2193,nursery_1,nursery,noun,c1
2194,nursing-home,nursing home,noun,c1
2195,nurture_1,nurture,verb,c1
2196,nurture_2,nurture,noun,c1
2197,oap,OAP,noun,c2
2198,obstetric,obstetric,adjective,c2
2199,obstetrics,obstetrics,noun,c2
2200,old,old,adjective,a1
2201,old-age,old age,noun,b1
2202,old-age-pensioner,old-age pensioner,noun,c2
2203,old-people-s-home,old people’s home,noun,c1
2204,one-parent-family,one-parent family,noun,b2
2205,orphan_1,orphan,noun,c1
2206,pageboy,pageboy,noun,c2
2207,parent_1,parent,noun,a1
2208,parent_2,parent,verb,c1
2209,parental,parental,adjective,c1
2210,parenthood,parenthood,noun,c1
2211,parenting,parenting,noun,c1
2212,partner_1,partner,noun,a2
2213,pass-away,pass away,phrasal verb,c1
2214,paternity-leave,paternity leave,noun,c1
2215,pension1_1,pension,noun,b2
2216,pensioner,pensioner,noun,c1
2217,pension-off,pension off,phrasal verb,c2
2218,perinatal,perinatal,adjective,c2
2219,placenta,placenta,noun,c2
2220,playground,playground,noun,b1
2221,playgroup,playgroup,noun,c1
2222,playpen,playpen,noun,c2
2223,playroom,playroom,noun,b2
2224,playscheme,playscheme,noun,c2
2225,playschool,playschool,noun,c1
2226,post-mortem,post-mortem,noun,c2
2227,postnatal,postnatal,adjective,c2
2228,postnatal-depression,postnatal depression,noun,c2
2229,post-partum,post-partum,adjective,c2
2230,potty-train,potty-train,verb,c2
2231,potty-training,potty-training,noun,c2
2232,pram,pram,noun,c2
2233,pregnancy,pregnancy,noun,c1
2234,pregnant,pregnant,adjective,b2
2235,premature,premature,adjective,c1
2236,prenatal,prenatal,adjective,c2
2237,prenuptial-agreement,prenuptial agreement,noun,c2
2238,pre-teen_1,pre-teen,adjective,c2
2239,pre-teen_2,pre-teen,noun,c2
2240,proposal,proposal,noun,b2
2241,propose,propose,verb,b2
2242,puberty,puberty,noun,c2
2243,pubescent,pubescent,adjective,c2
2244,pushchair,pushchair,noun,c2
2245,pyre,pyre,noun,c2
2246,raise_1,raise,verb,b2
2247,rear_3,rear,verb,c2
2248,reception,reception,noun,b1
2249,registry-office,registry office,noun,c1
2250,remains,remains,noun,c1
2251,remembrance,remembrance,noun,c2
2252,reminisce,reminisce,verb,c1
2253,reminiscence,reminiscence,noun,c2
2254,retire,retire,verb,b1
2255,retirement,retirement,noun,b2
2256,retirement-community,retirement community,noun,c1
2257,retirement-home,retirement home,noun,b2
2258,ring1_1,ring,noun,a2
2259,ring-bearer,ring bearer,noun,c2
2260,role-model,role model,noun,b2
2261,rompers,rompers,noun,c2
2262,ruby-wedding,ruby wedding,noun,c2
2263,sarcophagus,sarcophagus,noun,c2
2264,scan_2,scan,noun,b2
2265,school-day,school day,noun,b1
2266,senile,senile,adjective,c2
2267,senility,senility,noun,c2
2268,senior_1,senior,adjective,c1
2269,senior_2,senior,noun,c1
2270,senior-citizen,senior citizen,noun,c1
2271,senior-moment,senior moment,noun,c2
2272,sepulchre,sepulchre,noun,c2
2273,settle-down,settle down,phrasal verb,c1
2274,shotgun-wedding,shotgun wedding,noun,c2
2275,shower_1,shower,noun,c2
2276,shroud_1,shroud,noun,c2
2277,sids,SIDS,noun,c2
2278,silver-wedding,silver wedding,noun,c2
2279,single-parent,single parent,noun,b2
2280,single-parent-family,single-parent family,noun,b1
2281,sleepsuit,sleepsuit,noun,c2
2282,smack_1,smack,verb,c2
2283,smacking,smacking,noun,c2
2284,socialization,socialization,noun,c1
2285,water_1,somebody’s waters break,idiom,c2
2286,soother,soother,noun,c2
2287,spank_2,spank,verb,c2
2288,spanking_1,spanking,noun,c2
2289,sperm-bank,sperm bank,noun,c2
2290,spoon-feed,spoon-feed,verb,c2
2291,sprightliness,sprightliness,noun,c2
2292,sprightly,sprightly,adjective,c2
2293,spry,spry,adjective,c2
2294,stag-night,stag night,noun,c2
2295,stay-at-home_1,stay-at-home,adjective,c1
2296,stillbirth,stillbirth,noun,c2
2297,stretch-marks,stretch marks,noun,c2
2298,stroller,stroller,noun,c2
2299,suckle,suckle,verb,c2
2300,suckling,suckling,noun,c2
2301,surrogacy,surrogacy,noun,c2
2302,surrogate_1,surrogate,adjective,c2
2303,tantrum,tantrum,noun,c2
2304,tearaway,tearaway,noun,c2
2305,teenage,teenage,adjective,a2
